,CustomerID,Recency,Frequency,Monetary,Cluster
1247,14039.0,33,1,152.2,NewCustomer
1248,14040.0,41,12,3614.92,Loyal
1249,14041.0,266,1,141.41,AtRisk
1250,14044.0,27,4,652.82,CantLoseThem
1251,14045.0,109,4,1659.75,CantLoseThem
1252,14046.0,284,1,154.99,AtRisk
1253,14047.0,9,5,1308.61,CantLoseThem
1254,14048.0,305,1,409.93,AtRisk
1255,14049.0,17,4,5681.72,CantLoseThem
1256,14050.0,32,2,746.36,NewCustomer
1257,14051.0,1,23,15610.39,Loyal
1258,14052.0,20,1,225.36,NewCustomer
1259,14053.0,124,2,260.25,AtRisk
1260,14054.0,65,1,92.46,AtRisk
1261,14055.0,106,1,725.6400000000001,AtRisk
1262,14056.0,1,23,8214.65,Loyal
1263,14057.0,24,17,6217.96,Loyal
1264,14059.0,267,1,183.6,AtRisk
1265,14060.0,5,19,6140.42,Loyal
1266,14062.0,10,12,10464.85,Loyal
1267,14064.0,29,5,1353.74,CantLoseThem
1268,14066.0,267,1,152.55,AtRisk
1269,14067.0,64,2,374.7,AtRisk
1270,14068.0,320,1,265.85,AtRisk
1271,14071.0,4,8,1438.82,Loyal
1272,14073.0,32,1,151.04,NewCustomer
1273,14075.0,5,3,942.26,NewCustomer
1274,14076.0,129,1,122.47,AtRisk
1275,14077.0,41,5,499.42,CantLoseThem
1276,14078.0,102,6,1049.37,CantLoseThem
1277,14079.0,125,1,375.1,AtRisk
1278,14080.0,33,1,45.6,AtRisk
1279,14081.0,302,2,934.52,AtRisk
1280,14082.0,365,1,182.25,AtRisk
1281,14083.0,4,9,1018.43,Loyal
1282,14085.0,2,18,4448.54,Loyal
1283,14087.0,3,1,194.42,NewCustomer
1284,14088.0,10,13,50491.81,Loyal
1285,14089.0,57,1,161.0,AtRisk
1286,14090.0,325,1,76.32000000000001,AtRisk
1287,14092.0,8,14,4076.91,Loyal
1288,14093.0,12,1,442.85,NewCustomer
1289,14096.0,4,17,65164.79,Loyal
1290,14098.0,37,1,147.35,AtRisk
1291,14099.0,16,11,3104.17,Loyal
1292,14100.0,138,1,194.9,AtRisk
1293,14101.0,74,6,5976.79,CantLoseThem
1294,14102.0,5,5,1360.28,Loyal
1295,14104.0,155,2,216.21,AtRisk
1296,14105.0,239,1,1266.23,AtRisk
1297,14107.0,52,7,2703.23,CantLoseThem
1298,14108.0,31,2,597.91,NewCustomer
1299,14109.0,73,1,144.2,AtRisk
1300,14110.0,4,12,5683.15,Loyal
1301,14111.0,14,4,692.85,NewCustomer
1302,14112.0,23,7,2915.15,Loyal
1303,14113.0,4,4,1840.42,Loyal
1304,14114.0,274,2,386.53,AtRisk
1305,14116.0,20,5,1382.74,CantLoseThem
1306,14117.0,144,1,90.0,AtRisk
1307,14121.0,4,4,2780.15,Loyal
1308,14124.0,84,1,419.58,AtRisk
1309,14125.0,11,3,2740.43,CantLoseThem
1310,14126.0,8,3,706.1300000000001,NewCustomer
1311,14127.0,123,3,709.71,CantLoseThem
1312,14128.0,61,2,637.5,CantLoseThem
1313,14129.0,2,5,1123.86,Loyal
1314,14130.0,319,1,483.86,AtRisk
1315,14132.0,2,11,3586.03,Loyal
1316,14133.0,130,3,605.64,CantLoseThem
1317,14135.0,2,15,4690.31,Loyal
1318,14138.0,2,2,982.38,NewCustomer
1319,14139.0,46,1,415.82,AtRisk
1320,14140.0,4,2,935.05,NewCustomer
1321,14141.0,3,4,915.13,NewCustomer
1322,14142.0,373,1,311.81,AtRisk
1323,14143.0,134,1,115.8,AtRisk
1324,14145.0,47,4,3742.2,CantLoseThem
1325,14146.0,9,5,4191.0,Loyal
1326,14147.0,78,2,483.4,AtRisk
1327,14148.0,234,1,157.2,AtRisk
1328,14149.0,221,1,446.62,AtRisk
1329,14150.0,36,2,658.64,NewCustomer
1330,14152.0,75,2,621.29,AtRisk
1331,14154.0,239,2,1345.62,CantLoseThem
1332,14155.0,266,1,118.75,AtRisk
1333,14156.0,10,55,117379.63,Loyal
1334,14157.0,20,2,432.88,NewCustomer
1335,14158.0,40,1,507.66,NewCustomer
1336,14159.0,20,11,4693.01,Loyal
1337,14161.0,216,3,1110.52,CantLoseThem
1338,14162.0,174,2,289.36,AtRisk
1339,14163.0,87,4,2445.91,CantLoseThem
1340,14164.0,71,2,1631.77,CantLoseThem
1341,14165.0,276,1,122.54,AtRisk
1342,14167.0,39,4,574.84,CantLoseThem
1343,14171.0,98,1,363.79,AtRisk
1344,14173.0,11,4,450.84,NewCustomer
1345,14174.0,33,1,134.46,AtRisk
1346,14175.0,60,3,3222.3,CantLoseThem
1347,14176.0,297,4,576.9000000000001,AtRisk
1348,14177.0,86,4,559.41,CantLoseThem
1349,14178.0,9,7,1620.93,Loyal
1350,14179.0,41,2,719.78,NewCustomer
1351,14180.0,11,25,4748.52,Loyal
1352,14184.0,67,1,452.89,AtRisk
1353,14185.0,331,1,197.65,AtRisk
1354,14188.0,31,6,2054.36,CantLoseThem
1355,14189.0,2,15,4654.08,Loyal
1356,14191.0,2,13,4684.76,Loyal
1357,14193.0,68,2,853.39,CantLoseThem
1358,14194.0,5,21,11349.52,Loyal
1359,14195.0,202,2,1012.0,AtRisk
1360,14196.0,107,1,335.52,AtRisk
1361,14198.0,18,4,701.4,NewCustomer
1362,14199.0,218,1,185.4,AtRisk
1363,14201.0,60,7,747.44,CantLoseThem
1364,14204.0,2,1,161.03,NewCustomer
1365,14205.0,17,2,466.7,NewCustomer
1366,14206.0,239,1,328.16,AtRisk
1367,14208.0,95,1,151.74,AtRisk
1368,14209.0,11,6,2073.43,Loyal
1369,14210.0,106,6,1905.84,CantLoseThem
1370,14211.0,53,9,2241.1,CantLoseThem
1371,14212.0,90,1,1070.48,AtRisk
1372,14214.0,31,5,1004.38,CantLoseThem
1373,14215.0,12,6,1789.72,Loyal
1374,14216.0,3,4,1839.3,Loyal
1375,14217.0,2,17,2004.98,Loyal
1376,14218.0,43,1,169.48000000000002,AtRisk
1377,14219.0,4,1,89.94,NewCustomer
1378,14220.0,247,2,632.4,AtRisk
1379,14221.0,42,9,3432.8,Loyal
1380,14222.0,177,1,683.17,AtRisk
1381,14223.0,92,3,991.13,CantLoseThem
1382,14224.0,110,4,1050.12,CantLoseThem
1383,14226.0,29,5,2232.19,CantLoseThem
1384,14227.0,26,10,3350.96,Loyal
1385,14229.0,52,3,1547.2,CantLoseThem
1386,14231.0,184,3,925.71,CantLoseThem
1387,14232.0,43,5,2048.07,CantLoseThem
1388,14233.0,49,4,1462.72,CantLoseThem
1389,14234.0,22,4,775.46,CantLoseThem
1390,14235.0,75,5,3144.86,CantLoseThem
1391,14236.0,81,2,490.86,AtRisk
1392,14237.0,373,1,161.0,AtRisk
1393,14238.0,326,1,146.85,AtRisk
1394,14239.0,43,11,2380.85,Loyal
1395,14240.0,30,2,890.34,NewCustomer
1396,14241.0,184,1,213.7,AtRisk
1397,14242.0,235,2,280.55,AtRisk
1398,14243.0,9,10,2588.77,Loyal
1399,14245.0,220,2,1693.45,CantLoseThem
1400,14246.0,111,3,1474.06,CantLoseThem
1401,14247.0,278,1,136.76999999999998,AtRisk
1402,14248.0,318,1,302.58,AtRisk
1403,14250.0,7,3,1904.05,NewCustomer
1404,14251.0,2,5,2879.7000000000003,Loyal
1405,14256.0,260,2,969.06,AtRisk
1406,14257.0,64,5,3099.7200000000003,CantLoseThem
1407,14258.0,9,9,12669.98,Loyal
1408,14259.0,142,1,120.0,AtRisk
1409,14261.0,51,2,1163.45,CantLoseThem
1410,14262.0,8,8,2618.23,Loyal
1411,14264.0,155,2,333.97,AtRisk
1412,14265.0,109,2,530.18,AtRisk
1413,14267.0,163,3,1516.24,CantLoseThem
1414,14270.0,332,1,492.65,AtRisk
1415,14271.0,226,1,112.32,AtRisk
1416,14272.0,74,2,437.96,AtRisk
1417,14273.0,51,4,559.97,CantLoseThem
1418,14276.0,99,3,1119.74,CantLoseThem
1419,14277.0,15,3,4216.2,CantLoseThem
1420,14280.0,197,1,134.04,AtRisk
1421,14282.0,3,15,3729.34,Loyal
1422,14284.0,31,2,595.25,NewCustomer
1423,14285.0,21,4,1910.01,CantLoseThem
1424,14286.0,24,3,4628.75,CantLoseThem
1425,14287.0,8,3,176.63,NewCustomer
1426,14288.0,213,1,426.6,AtRisk
1427,14289.0,9,6,911.26,NewCustomer
1428,14290.0,11,5,2314.65,Loyal
1429,14291.0,2,11,3883.25,Loyal
1430,14292.0,8,9,4871.93,Loyal
1431,14293.0,3,4,1046.56,NewCustomer
1432,14295.0,40,1,166.20000000000002,AtRisk
1433,14297.0,18,4,1305.33,CantLoseThem
1434,14298.0,8,44,51527.3,Loyal
1435,14299.0,8,9,3965.62,Loyal
1436,14300.0,19,1,43.2,NewCustomer
1437,14301.0,117,1,640.14,AtRisk
1438,14304.0,223,1,383.45,AtRisk
1439,14305.0,71,3,1858.96,CantLoseThem
1440,14306.0,51,2,2093.32,CantLoseThem
1441,14307.0,89,6,2995.72,CantLoseThem
1442,14309.0,8,9,2352.53,Loyal
1443,14311.0,243,1,310.26,AtRisk
1444,14312.0,47,6,1611.59,CantLoseThem
1445,14314.0,107,1,120.0,AtRisk
1446,14315.0,45,6,2481.13,CantLoseThem
1447,14317.0,65,1,508.58,AtRisk
1448,14320.0,207,2,477.79,AtRisk
1449,14321.0,11,5,1530.75,CantLoseThem
1450,14323.0,115,2,605.0600000000001,AtRisk
1451,14326.0,242,1,183.85,AtRisk
1452,14327.0,163,1,311.65,AtRisk
1453,14329.0,17,7,5014.84,Loyal
1454,14331.0,124,2,462.66,AtRisk
1455,14332.0,23,3,866.31,NewCustomer
1456,14333.0,68,1,415.2,AtRisk
1457,14334.0,17,8,2552.21,Loyal
1458,14335.0,16,2,468.26,NewCustomer
1459,14336.0,17,4,1614.91,CantLoseThem
1460,14338.0,161,2,588.22,AtRisk
1461,14339.0,243,1,309.52,AtRisk
1462,14340.0,219,1,134.7,AtRisk
1463,14341.0,45,8,2182.28,CantLoseThem
1464,14342.0,21,4,668.5600000000001,NewCustomer
1465,14344.0,127,8,889.9300000000001,CantLoseThem
1466,14345.0,39,1,108.98,AtRisk
1467,14346.0,121,2,1021.58,CantLoseThem
1468,14348.0,260,1,409.57,AtRisk
1469,14349.0,10,1,133.5,NewCustomer
1470,14350.0,274,1,282.93,AtRisk
1471,14351.0,165,1,51.0,AtRisk
1472,14352.0,157,4,1078.96,CantLoseThem
1473,14353.0,215,1,90.6,AtRisk
1474,14354.0,6,2,163.62,NewCustomer
1475,14355.0,366,1,174.4,AtRisk
1476,14356.0,80,2,701.23,CantLoseThem
1477,14357.0,43,1,225.77,AtRisk
1478,14359.0,19,3,912.18,NewCustomer
1479,14360.0,32,4,2128.23,CantLoseThem
1480,14362.0,22,1,161.2,NewCustomer
1481,14364.0,109,8,3717.35,CantLoseThem
1482,14367.0,8,16,9261.52,Loyal
1483,14368.0,320,1,155.0,AtRisk
1484,14371.0,295,1,100.5,AtRisk
1485,14373.0,358,1,76.55,AtRisk
1486,14375.0,185,1,257.68,AtRisk
1487,14377.0,191,2,617.05,AtRisk
1488,14379.0,44,2,348.1,NewCustomer
1489,14381.0,52,1,202.68,AtRisk
1490,14382.0,26,1,626.0699999999999,NewCustomer
1491,14383.0,38,3,1247.69,CantLoseThem
1492,14385.0,9,3,202.11,NewCustomer
1493,14386.0,297,1,142.4,AtRisk
1494,14387.0,33,3,1770.56,CantLoseThem
1495,14388.0,10,8,3212.84,Loyal
1496,14389.0,65,2,1043.46,CantLoseThem
1497,14390.0,10,9,4652.82,Loyal
1498,14393.0,218,1,67.95,AtRisk
1499,14395.0,2,9,3507.71,Loyal
1500,14396.0,65,2,487.99,AtRisk
1501,14397.0,3,19,2612.96,Loyal
1502,14400.0,149,1,574.7,AtRisk
1503,14401.0,4,13,4051.48,Loyal
1504,14403.0,130,4,1475.81,CantLoseThem
1505,14404.0,34,6,1474.32,CantLoseThem
1506,14406.0,119,1,156.75,AtRisk
1507,14407.0,107,6,2157.73,CantLoseThem
1508,14408.0,11,7,2606.53,Loyal
1509,14409.0,71,6,2059.4500000000003,CantLoseThem
1510,14410.0,92,9,1105.07,CantLoseThem
1511,14411.0,311,1,1063.0,AtRisk
1512,14412.0,43,2,770.03,CantLoseThem
1513,14413.0,362,1,122.7,AtRisk
1514,14414.0,92,7,1496.98,CantLoseThem
1515,14415.0,1,13,5900.28,Loyal
1516,14416.0,22,2,490.22,NewCustomer
1517,14418.0,4,3,1937.25,NewCustomer
1518,14419.0,11,6,1058.06,CantLoseThem
1519,14420.0,99,1,387.52,AtRisk
1520,14421.0,57,2,813.11,CantLoseThem
1521,14422.0,1,6,4263.64,Loyal
1522,14423.0,218,1,265.2,AtRisk
1523,14424.0,18,1,322.08,NewCustomer
1524,14426.0,24,10,4481.67,Loyal
1525,14427.0,50,2,363.34,NewCustomer
1526,14428.0,7,5,1244.83,NewCustomer
1527,14431.0,303,1,470.36,AtRisk
1528,14432.0,10,6,2255.51,Loyal
1529,14434.0,22,6,1372.8,CantLoseThem
1530,14436.0,99,1,89.06,AtRisk
1531,14437.0,366,1,63.0,AtRisk
1532,14438.0,306,1,131.9,AtRisk
1533,14439.0,320,1,2661.24,CantLoseThem
1534,14440.0,8,5,2357.6800000000003,Loyal
1535,14441.0,1,4,1712.89,Loyal
1536,14442.0,205,2,1589.82,CantLoseThem
1537,14443.0,54,4,1420.2,CantLoseThem
1538,14446.0,1,4,1039.58,NewCustomer
1539,14447.0,19,5,1163.23,CantLoseThem
1540,14448.0,9,2,375.35,NewCustomer
1541,14449.0,19,4,907.1,CantLoseThem
1542,14450.0,181,3,483.25,AtRisk
1543,14451.0,60,2,662.59,CantLoseThem
1544,14452.0,11,2,264.44,NewCustomer
1545,14453.0,190,1,119.93,AtRisk
1546,14456.0,5,9,3062.4,Loyal
1547,14457.0,311,1,113.64,AtRisk
1548,14459.0,155,1,1837.92,CantLoseThem
1549,14460.0,110,3,434.34,AtRisk
1550,14461.0,148,3,2103.06,CantLoseThem
1551,14462.0,66,11,2004.02,CantLoseThem
1552,14463.0,98,3,529.62,CantLoseThem
1553,14465.0,247,3,1058.62,CantLoseThem
1554,14466.0,29,7,2272.4,CantLoseThem
1555,14467.0,18,4,598.76,NewCustomer
1556,14470.0,12,2,461.19,NewCustomer
1557,14472.0,104,8,1936.84,CantLoseThem
1558,14473.0,74,2,234.34000000000003,AtRisk
1559,14474.0,46,1,547.66,NewCustomer
1560,14475.0,72,3,925.85,CantLoseThem
1561,14476.0,257,1,215.7,AtRisk
1562,14477.0,20,4,1309.6,CantLoseThem
1563,14479.0,254,2,316.25,AtRisk
1564,14480.0,11,1,279.05,NewCustomer
1565,14481.0,165,2,636.51,AtRisk
1566,14482.0,18,6,2068.15,CantLoseThem
1567,14483.0,282,1,137.1,AtRisk
1568,14484.0,50,1,321.92,AtRisk
1569,14485.0,39,1,165.75,AtRisk
1570,14487.0,27,6,1196.33,CantLoseThem
1571,14488.0,68,1,1064.28,AtRisk
1572,14489.0,207,1,463.38,AtRisk
1573,14491.0,175,2,340.93,AtRisk
1574,14493.0,7,5,2383.24,Loyal
1575,14494.0,26,1,139.56,NewCustomer
1576,14495.0,51,2,123.8,AtRisk
1577,14496.0,312,2,538.8100000000001,AtRisk
1578,14497.0,309,1,475.37,AtRisk
1579,14498.0,43,5,1957.32,CantLoseThem
1580,14499.0,26,3,815.32,CantLoseThem
1581,14500.0,88,3,356.85,AtRisk
1582,14501.0,184,2,251.21,AtRisk
1583,14502.0,20,11,2470.67,Loyal
1584,14503.0,3,6,3543.26,Loyal
1585,14504.0,47,4,673.26,CantLoseThem
1586,14505.0,17,8,5905.64,Loyal
1587,14506.0,17,5,2012.17,CantLoseThem
1588,14507.0,24,6,1383.18,CantLoseThem
1589,14508.0,22,2,276.42,NewCustomer
1590,14511.0,11,5,1314.81,CantLoseThem
1591,14512.0,188,2,275.28,AtRisk
1592,14513.0,101,3,455.59,AtRisk
1593,14514.0,61,3,1055.35,CantLoseThem
1594,14515.0,18,6,2102.09,CantLoseThem
1595,14517.0,33,2,330.45,NewCustomer
1596,14518.0,64,1,174.37,AtRisk
1597,14520.0,2,2,270.6,NewCustomer
1598,14522.0,24,4,974.54,CantLoseThem
1599,14523.0,108,1,241.09,AtRisk
1600,14524.0,32,9,1867.68,CantLoseThem
1601,14525.0,20,9,4332.2,Loyal
1602,14527.0,3,55,8508.82,Loyal
1603,14528.0,37,1,364.22,NewCustomer
1604,14529.0,60,3,620.04,CantLoseThem
1605,14530.0,26,6,2925.91,CantLoseThem
1606,14532.0,236,4,932.85,CantLoseThem
1607,14533.0,25,7,1949.72,CantLoseThem
1608,14534.0,3,18,4447.05,Loyal
1609,14535.0,60,3,2864.19,CantLoseThem
1610,14536.0,260,1,171.8,AtRisk
1611,14537.0,58,1,355.56,AtRisk
1612,14538.0,65,2,388.25,AtRisk
1613,14539.0,16,2,537.48,NewCustomer
1614,14540.0,10,3,996.26,NewCustomer
1615,14541.0,59,8,1461.65,CantLoseThem
1616,14542.0,186,1,103.25,AtRisk
1617,14543.0,29,16,3630.33,Loyal
1618,14544.0,24,2,2024.45,CantLoseThem
1619,14546.0,5,5,2578.09,Loyal
1620,14547.0,4,8,4007.54,Loyal
1621,14548.0,151,2,652.8,AtRisk
1622,14549.0,311,1,289.24,AtRisk
1623,14550.0,11,2,765.62,NewCustomer
1624,14551.0,18,2,186.23,NewCustomer
1625,14552.0,152,1,165.07,AtRisk
1626,14553.0,19,5,859.27,CantLoseThem
1627,14554.0,10,4,2381.04,CantLoseThem
1628,14555.0,57,2,324.14,AtRisk
1629,14557.0,85,1,788.38,AtRisk
1630,14560.0,7,22,2237.77,Loyal
1631,14561.0,76,3,1080.76,CantLoseThem
1632,14562.0,4,18,5074.77,Loyal
1633,14565.0,96,4,3099.12,CantLoseThem
1634,14566.0,111,1,1432.0,AtRisk
1635,14567.0,57,2,1530.36,CantLoseThem
1636,14569.0,1,1,227.39,NewCustomer
1637,14570.0,281,2,218.06,AtRisk
1638,14572.0,3,7,2832.84,Loyal
1639,14573.0,180,9,1653.42,CantLoseThem
1640,14576.0,372,1,35.400000000000006,AtRisk
1641,14577.0,13,4,859.71,NewCustomer
1642,14578.0,3,1,168.63,NewCustomer
1643,14581.0,17,1,138.6,NewCustomer
1644,14582.0,41,1,114.11,AtRisk
1645,14583.0,6,5,1052.55,NewCustomer
1646,14584.0,169,4,1042.26,CantLoseThem
1647,14585.0,50,1,157.05,AtRisk
1648,14586.0,277,1,237.36,AtRisk
1649,14587.0,19,9,1601.14,Loyal
1650,14589.0,372,1,39.75,AtRisk
1651,14591.0,15,4,1447.14,CantLoseThem
1652,14592.0,35,3,570.46,NewCustomer
1653,14593.0,22,3,617.99,NewCustomer
1654,14594.0,7,2,379.83,NewCustomer
1655,14595.0,20,6,1740.6,CantLoseThem
1656,14597.0,11,2,883.15,NewCustomer
1657,14598.0,44,1,221.97,AtRisk
1658,14600.0,306,1,393.33,AtRisk
1659,14601.0,11,1,213.96,NewCustomer
1660,14603.0,275,1,660.0,AtRisk
1661,14606.0,1,93,12156.65,Loyal
1662,14607.0,16,14,16569.5,Loyal
1663,14608.0,4,4,1785.15,Loyal
1664,14609.0,72,4,601.56,CantLoseThem
1665,14616.0,243,3,406.08,AtRisk
1666,14618.0,9,3,553.44,NewCustomer
1667,14619.0,246,1,394.44,AtRisk
1668,14620.0,206,2,412.78,AtRisk
1669,14621.0,1,5,1788.36,Loyal
1670,14622.0,185,1,320.58000000000004,AtRisk
1671,14623.0,32,5,889.25,CantLoseThem
1672,14624.0,57,2,225.85,AtRisk
1673,14625.0,196,2,899.63,AtRisk
1674,14626.0,24,4,2791.27,CantLoseThem
1675,14628.0,91,2,671.96,AtRisk
1676,14629.0,4,2,959.01,NewCustomer
1677,14631.0,51,3,1006.98,CantLoseThem
1678,14632.0,263,1,114.56,AtRisk
1679,14633.0,266,1,344.90000000000003,AtRisk
1680,14636.0,36,2,609.85,NewCustomer
1681,14638.0,51,1,443.6,AtRisk
1682,14639.0,52,6,2984.49,CantLoseThem
1683,14640.0,24,6,2125.08,CantLoseThem
1684,14641.0,22,1,110.46,NewCustomer
1685,14642.0,59,1,96.12,AtRisk
1686,14643.0,170,2,693.8100000000001,AtRisk
1687,14644.0,68,2,830.76,CantLoseThem
1688,14645.0,157,2,597.09,AtRisk
1689,14646.0,2,73,280206.02,Loyal
1690,14647.0,201,1,243.22,AtRisk
1691,14649.0,5,4,1417.29,NewCustomer
1692,14651.0,67,2,654.6,CantLoseThem
1693,14652.0,77,1,114.18,AtRisk
1694,14653.0,1,7,1947.55,Loyal
1695,14655.0,8,4,1932.23,CantLoseThem
1696,14656.0,169,2,291.05,AtRisk
1697,14657.0,18,4,848.22,CantLoseThem
1698,14658.0,5,2,247.15,NewCustomer
1699,14659.0,9,9,2529.93,Loyal
1700,14660.0,87,2,285.74,AtRisk
1701,14661.0,27,1,107.95,NewCustomer
1702,14662.0,29,4,771.17,CantLoseThem
1703,14664.0,20,2,637.89,NewCustomer
1704,14665.0,61,5,1835.7,CantLoseThem
1705,14666.0,24,1,195.25,NewCustomer
1706,14667.0,11,25,9241.2,Loyal
1707,14669.0,242,3,1269.99,CantLoseThem
1708,14670.0,280,2,411.53,AtRisk
1709,14672.0,235,2,765.55,AtRisk
1710,14673.0,3,5,1736.4,Loyal
1711,14675.0,16,1,604.75,NewCustomer
1712,14676.0,31,6,2548.24,CantLoseThem
1713,14680.0,25,16,28754.11,Loyal
1714,14681.0,71,3,498.95,CantLoseThem
1715,14682.0,188,2,52.0,AtRisk
1716,14684.0,26,5,1236.28,CantLoseThem
1717,14687.0,107,1,628.38,AtRisk
1718,14688.0,8,21,5630.87,Loyal
1719,14689.0,209,1,112.8,AtRisk
1720,14690.0,44,2,371.7,NewCustomer
1721,14691.0,31,5,2114.33,CantLoseThem
1722,14692.0,137,4,591.55,CantLoseThem
1723,14693.0,265,1,172.9,AtRisk
1724,14696.0,4,7,2078.95,Loyal
1725,14697.0,218,2,188.61,AtRisk
1726,14698.0,2,5,1250.76,Loyal
1727,14699.0,214,1,109.13,AtRisk
1728,14700.0,32,3,2235.3,CantLoseThem
1729,14701.0,11,9,2549.37,Loyal
1730,14702.0,1,17,3292.14,Loyal
1731,14703.0,15,1,318.17,NewCustomer
1732,14704.0,11,9,1546.91,Loyal
1733,14705.0,199,1,179.0,AtRisk
1734,14708.0,3,3,1126.37,NewCustomer
1735,14709.0,15,13,4921.04,Loyal
1736,14710.0,14,4,606.13,NewCustomer
1737,14711.0,10,11,2868.8,Loyal
1738,14712.0,29,3,917.07,CantLoseThem
1739,14713.0,9,11,2666.36,Loyal
1740,14714.0,24,1,160.19,NewCustomer
1741,14715.0,25,4,867.38,CantLoseThem
1742,14716.0,43,2,329.68,NewCustomer
1743,14719.0,2,5,1602.13,Loyal
1744,14720.0,6,3,663.81,NewCustomer
1745,14722.0,147,1,187.92,AtRisk
1746,14723.0,10,6,1158.3,Loyal
1747,14725.0,25,1,718.08,NewCustomer
1748,14727.0,274,1,268.58,AtRisk
1749,14729.0,374,1,313.49,AtRisk
1750,14730.0,1,8,2005.06,Loyal
1751,14731.0,47,3,380.02,NewCustomer
1752,14732.0,8,8,2702.49,Loyal
1753,14733.0,16,12,9585.91,Loyal
1754,14735.0,4,32,6065.69,Loyal
1755,14737.0,4,3,1164.55,NewCustomer
1756,14738.0,43,7,1314.45,CantLoseThem
1757,14739.0,4,7,3902.28,Loyal
1758,14740.0,197,3,1448.21,CantLoseThem
1759,14741.0,12,6,1400.34,Loyal
1760,14744.0,16,7,1099.98,CantLoseThem
1761,14745.0,113,5,1220.26,CantLoseThem
1762,14747.0,249,1,328.2,AtRisk
1763,14748.0,29,5,1415.75,CantLoseThem
1764,14752.0,44,1,389.64,AtRisk
1765,14753.0,87,1,563.15,AtRisk
1766,14754.0,45,2,638.05,NewCustomer
1767,14755.0,10,11,5010.28,Loyal
1768,14756.0,15,1,738.96,NewCustomer
1769,14757.0,75,1,420.5,AtRisk
1770,14758.0,145,4,1484.06,CantLoseThem
1771,14759.0,5,3,1625.97,NewCustomer
1772,14760.0,297,1,89.2,AtRisk
1773,14761.0,59,2,255.9,AtRisk
1774,14762.0,264,1,300.52,AtRisk
1775,14764.0,47,1,278.3,AtRisk
1776,14765.0,29,3,254.11,NewCustomer
1777,14766.0,8,6,2473.37,Loyal
1778,14768.0,17,2,192.6,NewCustomer
1779,14769.0,3,8,10674.75,Loyal
1780,14770.0,232,2,876.42,AtRisk
1781,14772.0,112,1,139.26,AtRisk
1782,14775.0,58,3,1011.9,CantLoseThem
1783,14776.0,51,11,2538.3,Loyal
1784,14778.0,127,2,730.86,AtRisk
1785,14779.0,281,3,386.15,AtRisk
1786,14780.0,55,2,447.68,AtRisk
1787,14782.0,320,1,200.1,AtRisk
1788,14784.0,26,2,289.99,NewCustomer
1789,14785.0,10,2,77.4,NewCustomer
1790,14788.0,7,2,679.4399999999999,NewCustomer
1791,14789.0,29,1,197.64,NewCustomer
1792,14790.0,17,4,745.06,NewCustomer
1793,14792.0,64,1,6.2,AtRisk
1794,14793.0,21,1,228.99,NewCustomer
1795,14794.0,3,7,1319.91,Loyal
1796,14795.0,166,1,131.45000000000002,AtRisk
1797,14796.0,1,17,8022.49,Loyal
1798,14798.0,53,3,173.74,AtRisk
1799,14799.0,51,1,157.7,AtRisk
1800,14800.0,48,12,4339.74,Loyal
1801,14801.0,61,1,193.14,AtRisk
1802,14803.0,162,3,845.55,CantLoseThem
1803,14804.0,9,1,353.27,NewCustomer
1804,14805.0,15,4,554.65,NewCustomer
1805,14806.0,75,1,193.39,AtRisk
1806,14808.0,40,8,2741.17,CantLoseThem
1807,14810.0,41,11,2087.88,Loyal
1808,14813.0,370,2,155.43,AtRisk
1809,14815.0,37,2,778.5,NewCustomer
1810,14816.0,197,1,271.85,AtRisk
1811,14817.0,200,2,1110.34,CantLoseThem
1812,14818.0,74,3,657.8,CantLoseThem
1813,14819.0,64,2,272.07,AtRisk
1814,14820.0,21,4,507.29,NewCustomer
1815,14821.0,367,1,48.8,AtRisk
1816,14823.0,180,3,321.43,AtRisk
1817,14824.0,10,4,1127.71,NewCustomer
1818,14825.0,4,12,2226.91,Loyal
1819,14828.0,197,3,2139.76,CantLoseThem
1820,14829.0,29,4,697.55,CantLoseThem
1821,14830.0,53,1,197.13,AtRisk
1822,14834.0,18,6,1720.3,CantLoseThem
1823,14836.0,10,3,102.45,NewCustomer
1824,14837.0,90,4,1649.5,CantLoseThem
1825,14840.0,268,1,62.85,AtRisk
1826,14841.0,53,6,3295.76,CantLoseThem
1827,14842.0,44,4,2824.69,CantLoseThem
1828,14844.0,64,4,3189.81,CantLoseThem
1829,14847.0,149,1,309.4,AtRisk
1830,14849.0,22,25,7930.54,Loyal
1831,14850.0,312,1,325.75,AtRisk
1832,14851.0,23,2,511.35,NewCustomer
1833,14852.0,58,6,2836.69,CantLoseThem
1834,14853.0,24,2,475.8,NewCustomer
1835,14854.0,78,7,2759.83,CantLoseThem
1836,14855.0,119,2,645.65,AtRisk
1837,14856.0,36,3,1311.38,CantLoseThem
1838,14857.0,60,2,1173.12,CantLoseThem
1839,14859.0,13,4,1353.74,CantLoseThem
1840,14860.0,19,1,170.32,NewCustomer
1841,14861.0,52,1,125.79,AtRisk
1842,14862.0,26,2,841.1999999999999,NewCustomer
1843,14863.0,29,1,266.76,NewCustomer
1844,14865.0,7,2,52.2,NewCustomer
1845,14866.0,11,12,14389.9,Loyal
1846,14867.0,186,3,710.28,CantLoseThem
1847,14868.0,3,8,2953.59,Loyal
1848,14869.0,9,2,725.7,NewCustomer
1849,14870.0,262,1,327.25,AtRisk
1850,14871.0,3,4,522.38,NewCustomer
